ClientID,NoOfVisit,TotalPurchase,Duration,category,survey,member,Sex,Store,InActivePeriod
141751,2,4489.32,0,Walkin 1,EXISTING CLIENTS,0,F,214,8
141754,,,,,,,,214,
141779,3,18292.21,312,Repeat 1,Reference,1,F,214,102
141835,1,353.94,0,Walkin 1,Signage,0,M,214,250
141852,1,1150.01,0,Repeat 1,Signage,0,M,214,410
141869,1,100,0,Walkin 1,Reference,1,M,214,436
141872,,,,,,,,214,336
141898,5,1002.14,329,Regular 1,Signage,1,M,214,119
141959,11,9983.17,337,Loyal 1,Reference,1,F,214,61
141984,1,168.54,0,Repeat 1,Others,0,M,214,400
141995,2,264.05,2,Repeat 1,Others,0,M,214,243
142013,1,264.05,0,Walkin 1,Others,0,F,214,122
142018,2,208.62,0,Walkin 1,Reference,0,F,214,8
142069,1,179.78,0,Walkin 1,Others,0,F,214,113
142088,3,601.13,147,Regular 1,Reference,0,M,214,238
142092,2,1653.43,0,Repeat 1,Reference,0,M,214,329
142116,2,292.15,2,Repeat 1,Signage,0,M,214,236
142121,2,1040.98,0,Walkin 1,Signage,0,F,214,125
142138,1,179.78,0,Walkin 1,Signage,0,F,214,183
142164,1,134.83,0,Repeat 1,Reference,0,M,214,431
142173,1,267.9,0,Walkin 1,Reference,0,M,214,14
142220,3,505.63,90,Repeat 1,Reference,0,M,214,67
142221,8,4214.97,194,Loyal 1,Reference,0,M,214,36
142240,1,134.83,0,Walkin 1,Reference,0,M,214,423
142247,2,2055.06,0,Repeat 1,Reference,0,F,214,159
142260,2,364.8,28,Repeat 1,Reference,0,M,214,1
142268,19,7600.02,373,Loyal 1,Signage,1,F,214,85
142335,11,12990.64,185,Loyal 1,News Paper,0,M,214,11
142362,4,589.9,51,Regular 1,EXISTING CLIENTS,1,M,214,149
142365,2,415.74,0,Repeat 1,Signage,0,M,214,110
142402,1,752.81,0,Walkin 1,Reference,0,M,214,329
142417,1,179.78,0,Walkin 1,Signage,0,M,214,200
142425,4,4279.8,52,Loyal 1,Reference,1,F,214,187
142426,2,601.13,148,Repeat 1,Reference,0,M,214,223
142438,2,1275.29,,,,0,F,214,140
142449,2,3353.95,246,Repeat 1,Reference,0,M,214,82
142514,1,1865.18,0,Walkin 1,Reference,0,M,214,98
142520,1,337.09,0,Walkin 1,Reference,0,F,214,184
142552,1,146.07,0,Walkin 1,News Paper,0,M,214,109
142568,1,758.43,0,Repeat 1,Reference,0,F,214,434
142591,1,955.06,0,Walkin 1,Others,0,F,214,451
142654,1,674.16,0,Walkin 1,EXISTING CLIENTS,0,M,214,280
142677,1,297.75,0,Walkin 1,Reference,0,F,214,281
142701,4,1022.48,363,Regular 1,Reference,0,M,214,79
142723,10,10752.35,152,Loyal 1,Reference,1,F,214,13
142732,1,39.33,,,,0,M,214,311
142763,1,44.94,0,Walkin 1,Reference,0,F,214,359
142764,1,500,0,Walkin 1,Signage,1,M,214,301
142770,1,3033.72,0,Walkin 1,Banners,0,F,214,57
142775,3,2510.12,246,Repeat 1,Signage,1,F,214,170
142788,8,1067.36,270,Regular 1,Reference,1,F,214,22
142849,1,443.83,0,Walkin 1,Reference,0,M,214,297
142861,2,560.68,0,Repeat 1,Signage,1,M,214,156
142896,1,168.54,0,Walkin 1,Signage,0,M,214,461
142915,2,584.28,61,Repeat 1,Reference,0,M,214,91
142931,3,2022.49,79,Repeat 1,Reference,0,F,214,200
142969,1,174.16,0,Walkin 1,News Paper,0,M,214,289
142981,1,168.54,0,Walkin 1,Reference,0,F,214,63
143024,4,405.73,,,,0,F,214,25
143029,1,148.2,0,Walkin 1,EXISTING CLIENTS,0,M,214,39
143046,1,296.4,0,Walkin 1,Reference,0,M,214,21
143063,2,466.3,65,Repeat 1,Reference,0,F,214,86
143080,3,539.34,100,Repeat 1,Reference,0,M,214,86
143097,3,494.38,100,Repeat 1,Signage,0,M,214,349
143127,1,297.75,0,Walkin 1,Others,0,F,214,55
143142,1,39.33,0,Walkin 1,Reference,0,F,214,277
143147,7,470.81,186,Loyal 1,Reference,1,F,214,162
143176,2,2122.48,0,Repeat 1,Reference,1,F,214,259
143182,2,522.47,,,,0,M,214,292
143212,20,11496.68,399,Loyal 1,Reference,0,M,214,18
143222,1,292.14,0,Repeat 1,Signage,0,M,214,289
143223,11,16585.28,134,Loyal 1,Reference,1,F,214,20
143225,4,538.21,63,Loyal 1,Reference,1,M,214,88
143272,,,,,,,,214,
143280,1,114,0,Walkin 1,Signage,0,M,214,39
143337,1,1067.42,0,Walkin 1,Reference,0,M,214,386
143372,3,9858.45,232,Repeat 1,Reference,1,F,214,56
143409,1,67.42,0,Walkin 1,Reference,0,F,214,253
143468,2,233.54,0,Regular 1,Others,0,M,214,449
143556,4,11780.43,383,Repeat 1,Reference,1,F,214,15
143598,9,5207.91,373,Loyal 1,Reference,1,M,214,21
143635,1,1617.98,0,Walkin 1,Reference,0,F,214,52
143651,2,202.24,321,Repeat 1,Reference,1,M,214,114
143662,2,180.35,382,Walkin 1,Reference,0,F,214,36
143743,1,179.78,0,Walkin 1,Reference,0,M,214,140
143816,1,3230.36,0,Walkin 1,Reference,0,M,214,212
143817,1,541.5,0,Walkin 1,Reference,0,M,214,38
143823,1,146.07,0,Walkin 1,Reference,0,M,214,62
143867,1,393.3,0,Walkin 1,Reference,0,F,214,17
143869,1,983.15,0,Walkin 1,Reference,0,F,214,326
143887,11,5212.39,290,Loyal 1,Reference,1,M,214,161
143910,1,488.77,0,Repeat 1,Reference,1,F,214,243
143984,1,1207.87,0,Walkin 1,Reference,0,F,214,434
143999,1,2114.7,0,Walkin 1,EXISTING CLIENTS,0,F,214,8
144003,1,267.9,0,Walkin 1,Reference,0,M,214,7
144020,1,39.9,0,Walkin 1,Reference,0,M,214,8
144104,1,123.6,0,Walkin 1,Others,0,M,214,195
144111,2,1616.86,0,Repeat 1,Reference,1,M,214,436
144116,3,1566.29,55,Repeat 1,Reference,1,M,214,364
144119,5,4812.94,439,Repeat 1,Signage,1,F,214,11
144140,1,1483.15,0,Walkin 1,Reference,0,F,214,148
144143,1,0,0,Walkin 1,Signage,1,M,214,292
144162,3,174.74,380,Repeat 1,Reference,0,F,214,39
144170,2,1153.43,0,Repeat 1,Reference,0,M,214,448
144171,2,247.2,132,Repeat 1,Reference,0,F,214,225
144172,1,146.07,0,Walkin 1,Reference,0,F,214,302
144176,1,146.07,0,Walkin 1,Others,0,M,214,127
144201,7,448.32,214,Freq 1,Reference,1,F,214,180
144214,1,303.38,0,Walkin 1,EXISTING CLIENTS,0,M,214,195
144233,2,359.56,74,Repeat 1,Reference,0,M,214,61
144239,1,179.78,0,Walkin 1,Others,0,M,214,91
144269,3,460.68,24,Repeat 1,Reference,0,F,214,388
144289,13,27244.45,459,Loyal 1,Others,1,F,214,8
144295,1,67.42,0,Walkin 1,Others,0,M,214,351
144298,3,505.62,49,Repeat 1,Others,0,M,214,315
144299,5,1279.78,243,Loyal 1,Reference,1,M,214,139
144301,1,39.33,0,Walkin 1,Signage,0,F,214,304
144336,2,219.11,118,Repeat 1,Reference,0,M,214,93
144352,2,410.11,26,Regular 1,Reference,0,M,214,443
144355,5,4897.77,55,Loyal 1,Others,1,M,214,179
144372,4,5285.41,177,Freq 1,Reference,1,F,214,261
144376,2,442.2,0,Regular 1,Reference,0,F,214,451
144410,1,101.12,0,Walkin 1,Reference,0,M,214,413
144433,2,2569.96,,,,0,F,214,314
144449,3,797.75,102,Repeat 1,Reference,0,M,214,232
144463,2,313.49,0,Repeat 1,Signage,1,M,214,176
144468,1,505.62,0,Walkin 1,Reference,0,F,214,275
144495,1,1790,,,,0,F,214,319
144551,1,573.04,0,Walkin 1,Reference,0,M,214,74
144604,4,1023.48,56,Loyal 1,Signage,1,M,214,39
144611,4,465.17,189,Freq 1,Reference,1,M,214,265
144613,3,2538.21,66,Repeat 1,Reference,1,F,214,150
144616,1,179.78,0,Walkin 1,Reference,0,M,214,225
144664,1,28.09,0,Walkin 1,Reference,0,F,214,359
144712,1,28.09,0,Walkin 1,Others,0,F,214,364
144736,1,28.09,0,Walkin 1,Signage,0,M,214,412
144751,2,6260.7,0,Repeat 1,Signage,0,M,214,173
144764,2,159.11,141,Repeat 1,Others,0,M,214,22
144789,10,18888.34,189,Loyal 1,Reference,1,M,214,1
144832,1,1308.99,0,Walkin 1,Reference,1,F,214,51
144873,7,265.21,,,,0,M,214,4
144905,1,182.4,0,Walkin 1,Reference,0,M,214,22
144906,2,741.58,367,Walkin 1,Reference,1,F,214,105
144911,1,146.07,0,Walkin 1,Radio Adds,0,M,214,68
144915,3,6922.51,0,Repeat 1,Reference,0,F,214,210
144925,3,2862.38,158,Repeat 1,Signage,1,F,214,201
144929,1,28.09,0,Walkin 1,Signage,0,M,214,421
144935,1,39.33,0,Walkin 1,Reference,0,F,214,225
145013,1,3876.42,0,Walkin 1,Reference,0,F,214,333
145018,4,710.5,347,Regular 1,Reference,0,M,214,0
145022,1,168.54,0,Walkin 1,Others,0,M,214,396
145038,2,2169.81,0,Repeat 1,Reference,0,M,214,27
145067,1,2943.83,0,Walkin 1,Reference,0,M,214,362
145099,1,3056.19,0,Freq 1,Others,1,M,214,466
145126,1,589.89,0,Walkin 1,Reference,0,M,214,208
145277,1,1292.14,,,,0,M,214,305
145289,1,112.36,0,Walkin 1,Reference,0,F,214,196
145290,5,7475.04,363,Freq 1,Reference,1,F,214,22
145317,7,5836.26,41,Loyal 1,Gift Coupon - External,1,F,214,11
145324,1,297.75,0,Walkin 1,Reference,0,F,214,91
145329,2,421.35,167,Repeat 1,Reference,0,M,214,78
145334,1,769.66,,,,0,F,214,323
145339,1,84.27,0,Walkin 1,EXISTING CLIENTS,0,M,214,183
145351,1,146.07,0,Walkin 1,Reference,1,M,214,148
145368,1,182.4,0,Walkin 1,Reference,0,M,214,25
145378,8,6706.25,168,Loyal 1,Signage,1,F,214,262
145401,28,23246.65,424,Regular 1,Reference,1,F,214,38
145428,1,713.49,0,Walkin 1,Others,0,F,214,82
145442,3,3043.83,22,Repeat 1,Reference,1,F,214,332
145453,5,2318.58,80,Loyal 1,Reference,1,M,214,10
145476,3,2712.08,0,Repeat 1,Reference,1,F,214,199
145477,1,123.6,0,Walkin 1,Others,0,M,214,189
145480,2,78.66,69,Repeat 1,Reference,0,F,214,106
145483,18,4351.2,314,Freq 1,Reference,0,M,214,85
145534,3,2453.94,1,Repeat 1,Reference,1,F,214,54
145541,4,809,197,Freq 1,Reference,0,M,214,181
145549,5,5128.12,239,Regular 1,Reference,0,F,214,
145576,1,134.83,0,Walkin 1,Reference,0,M,214,460
145585,2,1880.9,0,Walkin 1,Reference,0,F,214,119
145598,1,39.9,0,Walkin 1,Others,0,M,214,24
145614,1,39.33,0,Walkin 1,Others,0,M,214,174
145618,1,28.09,0,Walkin 1,Signage,0,F,214,324
145653,4,241.58,146,Loyal 1,Signage,0,F,214,299
145657,2,280.91,37,Repeat 1,Reference,0,F,214,417
145664,1,33.71,0,Walkin 1,News Paper,0,F,214,167
145671,2,56.18,26,Repeat 1,Reference,0,F,214,317
145747,1,39.33,0,Walkin 1,Reference,0,F,214,135
145777,1,73.03,0,Walkin 1,Reference,0,M,214,203
145841,1,2039.33,0,Walkin 1,Reference,1,M,214,263
145859,3,1742.53,0,Repeat 1,Signage,1,M,214,23
145881,1,179.78,0,Walkin 1,Others,0,M,214,224
145883,1,165.3,0,Walkin 1,Others,0,M,214,21
145924,64,51043.81,404,Loyal 1,Reference,1,M,214,5
145925,1,297.75,0,Walkin 1,Reference,0,M,214,73
145936,1,505.62,0,Walkin 1,Reference,0,M,214,326
145968,1,168.54,0,Walkin 1,Others,0,M,214,345
145980,2,519.48,274,Repeat 1,Signage,0,M,214,24
145988,2,426.97,77,Repeat 1,Others,0,M,214,162
146032,1,302.1,0,Walkin 1,Reference,0,F,214,22
146036,2,337.65,80,Repeat 1,Reference,0,F,214,38
146049,1,56.18,0,Walkin 1,Reference,0,F,214,424
146110,3,4633.71,67,Repeat 1,Reference,1,F,214,130
146125,5,1038.21,,,,1,F,214,62
146127,3,1010.12,110,Repeat 1,Reference,1,M,214,105
146165,1,168.54,0,Walkin 1,Reference,0,M,214,349
146167,1,421.35,,,,0,F,214,316
146174,1,168.54,0,Walkin 1,Signage,0,M,214,448
146219,1,2544.95,0,Walkin 1,Reference,0,M,214,91
146249,3,1179.79,247,Repeat 1,Others,0,M,214,114
146293,1,123.6,0,Walkin 1,Others,0,M,214,149
146313,2,764.05,60,Regular 1,Signage,0,M,214,416
146325,6,1361.21,,,,0,F,214,39
146338,1,146.07,0,Walkin 1,Others,0,M,214,239
146351,2,2151.69,1,Regular 1,Reference,0,F,214,467
146353,1,39.33,0,Walkin 1,Others,0,F,214,115
146374,2,207.86,7,Repeat 1,Reference,0,F,214,400
146432,1,179.78,0,Walkin 1,Reference,0,M,214,168
146458,1,235.96,0,Walkin 1,Reference,0,M,214,348
146475,1,179.78,0,Walkin 1,Others,0,M,214,367
146550,1,359.56,0,Walkin 1,Others,0,M,214,87
146602,1,179.78,0,Walkin 1,Signage,0,M,214,192
146635,3,269.68,43,Repeat 1,Others,0,F,214,178
146726,1,471.92,0,Walkin 1,Reference,0,F,214,232
146736,4,5431.48,196,Regular 1,Reference,1,M,214,267
146740,1,3078.68,0,Walkin 1,Others,0,M,214,212
146773,1,84.27,0,Walkin 1,Others,0,M,214,139
146786,5,566.78,189,Regular 1,Reference,1,F,214,39
146806,1,39.33,0,Walkin 1,Reference,0,F,214,281
146813,8,4046.07,236,Regular 1,Reference,0,M,214,11
146820,3,3993.28,31,Repeat 1,Signage,1,M,214,53
146835,3,4196.65,55,Repeat 1,Reference,0,F,214,143
146843,1,168.54,0,Repeat 1,Others,0,M,214,375
146851,2,3133.72,0,Repeat 1,Reference,1,F,214,372
146880,5,505.96,126,Loyal 1,Reference,1,M,214,35
146900,6,1884.85,157,Regular 1,Reference,0,M,214,120
146911,1,280.9,0,Walkin 1,Others,0,M,214,439
146937,1,1095.51,0,Walkin 1,Others,0,M,214,467
146960,2,3049.45,0,Repeat 1,Signage,1,F,214,280
146996,1,168.54,0,Walkin 1,Reference,0,M,214,351
147015,6,988.77,336,Freq 1,Signage,1,M,214,112
147016,2,443.82,118,Repeat 1,Reference,0,M,214,124
147025,1,179.78,0,Walkin 1,Reference,0,M,214,89
147031,2,1056.18,36,Regular 1,EXISTING CLIENTS,1,M,214,436
147035,1,393.27,0,Walkin 1,Signage,0,M,214,292
147049,1,758.43,0,Walkin 1,Reference,0,M,214,391
147128,14,31213.67,343,Loyal 1,Reference,0,F,214,22
147139,1,2958.3,0,Walkin 1,Reference,0,F,214,17
147141,1,678.3,0,Walkin 1,Reference,0,F,214,15
147258,3,555.06,89,Repeat 1,Reference,1,F,214,267
147274,2,459.42,0,Repeat 1,Gift Coupon - Internal,1,F,214,39
147283,1,292.14,0,Walkin 1,Reference,0,M,214,231
147323,2,786.52,1,Regular 1,Reference,0,F,214,410
147351,2,404.49,0,Repeat 1,Reference,0,F,214,52
147354,3,652.19,195,Repeat 1,Reference,0,M,214,39
147382,3,5558.43,0,Walkin 1,Reference,0,F,214,81
147392,4,11258.47,189,Freq 1,Signage,1,F,214,240
147420,1,353.93,0,Walkin 1,Reference,0,M,214,79
147424,6,8377.65,111,Loyal 1,Signage,1,F,214,9
147434,1,179.78,0,Walkin 1,Signage,0,M,214,91
147445,,,,,,,,214,191
147477,1,449.44,0,Repeat 1,Reference,0,M,214,323
147491,4,4201.15,27,Loyal 1,Reference,1,F,214,183
147507,1,275.28,0,Walkin 1,Reference,0,M,214,382
147517,1,297.75,0,Walkin 1,Signage,0,F,214,76
147521,1,415.73,0,Freq 1,Others,0,F,214,466
147522,1,275.28,0,Walkin 1,Signage,0,M,214,324
147733,2,234.83,0,Repeat 1,Reference,1,M,214,474
147736,2,679.83,16,Repeat 1,Others,1,M,214,398
147757,1,78.65,0,Walkin 1,Others,0,M,214,282
147809,1,1207.87,,,,0,M,214,309
147869,4,235.96,199,Freq 1,Others,0,F,214,275
147904,1,202.25,0,Repeat 1,Reference,0,M,214,432
147933,1,78.65,0,Walkin 1,Reference,0,F,214,204
147941,3,3912.67,0,Repeat 1,Reference,0,F,214,280
147994,1,179.78,0,Walkin 1,Others,0,M,214,154
148048,1,134.83,0,Walkin 1,Reference,0,F,214,406
148069,2,359.56,37,Repeat 1,Reference,0,M,214,128
148119,1,179.78,0,Walkin 1,Reference,0,M,214,189
148150,1,471.92,0,Walkin 1,Reference,0,M,214,138
148152,4,403.36,87,Loyal 1,Others,1,F,214,357
148155,1,33.71,0,Walkin 1,Others,0,F,214,89
148174,1,758.43,0,Walkin 1,Reference,0,F,214,413
148230,2,204.06,64,Repeat 1,Reference,0,M,214,25
148243,3,549.44,59,Repeat 1,Reference,0,M,214,365
148273,1,303.37,0,Repeat 1,Signage,0,F,214,351
148283,1,146.07,0,Walkin 1,Reference,0,M,214,147
148299,1,179.78,0,Walkin 1,Reference,0,M,214,61
148320,2,1571.92,0,Repeat 1,Signage,1,F,214,110
148330,1,404.5,0,Walkin 1,Reference,0,M,214,455
148345,1,421.35,0,Walkin 1,Reference,0,M,214,326
148350,4,415.74,160,Freq 1,Reference,0,F,214,119
148358,6,7586.67,92,Loyal 1,Reference,0,F,214,86
148392,1,179.78,0,Walkin 1,Reference,0,M,214,198
148395,1,449.44,0,Repeat 1,Reference,0,M,214,463
148415,1,110,0,Walkin 1,Signage,0,M,214,
148433,1,758.43,0,Walkin 1,Reference,0,F,214,356
148438,,,,,,,,214,
148529,1,179.78,0,Walkin 1,Others,0,M,214,269
148560,1,297.75,0,Walkin 1,Reference,0,F,214,64
148589,3,505.62,21,Repeat 1,Reference,0,M,214,408
148590,10,3364.06,274,Regular 1,Reference,1,F,214,114
148623,2,595.5,37,Repeat 1,Reference,0,F,214,246
148654,2,511.24,40,Repeat 1,Others,0,F,214,312
148666,4,2571.92,91,Regular 1,Reference,1,F,214,64
148677,1,235.95,,,,0,M,214,316
148699,1,182.4,0,Walkin 1,News Paper,0,M,214,33
148706,1,814.61,0,Walkin 1,Reference,0,F,214,429
148716,2,1300,4,Repeat 1,Reference,0,M,214,223
148726,2,337.65,34,Repeat 1,Signage,0,M,214,22
148782,3,9743.41,0,Repeat 1,Reference,1,F,214,267
148788,1,679.78,0,Walkin 1,Reference,1,F,214,303
148805,1,657.31,0,Walkin 1,Others,0,M,214,358
148854,3,662.93,173,Freq 1,Reference,0,M,214,248
148869,3,1217.1,258,Repeat 1,Reference,1,M,214,8
148875,2,476.41,0,Walkin 1,Signage,1,M,214,140
148901,1,28.09,0,Repeat 1,Reference,0,M,214,413
148923,1,2528.1,0,Walkin 1,Signage,0,F,214,63
148974,4,3089.91,160,Regular 1,Reference,0,M,214,143
149022,1,39.33,,,,0,F,214,307
149146,1,168.54,0,Walkin 1,Reference,0,F,214,369
149166,1,889.2,0,Walkin 1,Reference,0,M,214,21
149174,1,146.07,0,Walkin 1,Reference,0,F,214,115
149219,1,39.33,0,Walkin 1,Signage,0,F,214,65
149253,1,179.78,0,Walkin 1,Reference,0,M,214,173
149269,1,252.81,,,,1,F,214,319
149303,1,123.6,0,Walkin 1,Reference,0,M,214,54
149314,10,7045.68,374,Loyal 1,Reference,1,F,214,2
149335,1,1556.2,0,Walkin 1,Reference,0,M,214,244
149348,1,337.08,0,Walkin 1,Reference,0,M,214,351
149360,1,39.33,0,Walkin 1,Reference,0,F,214,292
149388,1,303.37,0,Walkin 1,Signage,0,M,214,92
149397,1,525.01,0,Walkin 1,Others,0,M,214,407
149402,1,146.07,0,Walkin 1,Reference,1,F,214,194
149421,1,758.43,0,Walkin 1,Reference,0,F,214,469
149427,2,786.53,0,Repeat 1,Reference,0,F,214,253
149520,1,1258.43,0,Walkin 1,Signage,0,M,214,447
149535,1,202.25,0,Walkin 1,Others,0,M,214,342
149563,2,673.03,0,Repeat 1,Reference,1,M,214,148
149570,4,2444.44,58,Loyal 1,Reference,1,M,214,363
149573,1,505.62,0,Walkin 1,Reference,0,M,214,350
149624,1,1235.96,0,Repeat 1,Reference,0,M,214,383
149646,2,2040.6,0,Repeat 1,Reference,0,F,214,20
149664,1,2901.3,0,Walkin 1,Reference,0,M,214,7
149682,1,148.2,0,Walkin 1,Gift Coupon - External,0,M,214,35
149684,1,168.54,0,Walkin 1,Others,0,M,214,334
149713,8,1528.09,400,Loyal 1,Signage,0,M,214,56
149724,1,39.9,0,Walkin 1,Reference,0,F,214,12
149735,1,786.52,0,Walkin 1,Reference,0,M,214,366
149782,6,12284.6,198,Loyal 1,Reference,1,F,214,222
149808,2,1364.05,0,Repeat 1,Reference,1,M,214,153
149837,1,370.79,0,Walkin 1,Reference,0,M,214,371
149839,3,764.06,78,Repeat 1,Reference,0,M,214,167
149848,1,617.98,0,Walkin 1,Reference,0,F,214,470
149867,1,359.56,0,Walkin 1,Reference,0,M,214,147
149915,2,134.84,77,Repeat 1,Reference,0,M,214,359
149974,1,926.97,0,Repeat 1,Signage,0,M,214,456
149981,1,280.9,0,Walkin 1,Reference,0,M,214,356
150011,1,179.78,0,Walkin 1,Reference,0,M,214,87
150016,2,348.32,94,Repeat 1,Others,0,M,214,297
150018,3,9768.57,6,Repeat 1,Reference,1,M,214,267
150030,3,417.86,454,Repeat 1,Reference,0,F,214,14
150048,1,73.04,,,,1,M,214,312
150093,1,668.54,0,Walkin 1,Reference,0,F,214,327
150147,1,168.54,0,Walkin 1,Others,0,F,214,418
150151,1,651.68,0,Walkin 1,Gift Coupon - Internal,0,F,214,85
150187,3,1930.62,62,Repeat 1,Reference,0,M,214,397
150210,1,85.5,0,Walkin 1,Reference,0,M,214,19
150213,4,7757.34,59,Loyal 1,Reference,1,F,214,107
150268,1,1544.95,0,Walkin 1,Reference,0,F,214,451
150288,2,2404.5,0,Repeat 1,Reference,0,F,214,362
150326,5,185.98,406,Regular 1,Reference,0,F,214,39
150355,3,2970.8,79,Repeat 1,Reference,1,F,214,175
150365,2,7426.98,0,Repeat 1,Reference,0,M,214,446
150371,3,685.4,331,Repeat 1,Reference,1,M,214,70
150374,1,337.08,0,Walkin 1,Reference,0,M,214,372
150425,4,932.59,353,Freq 1,Others,0,F,214,66
150443,1,39.33,,,,0,M,214,309
150449,1,112.36,0,Walkin 1,Reference,0,M,214,126
150483,3,746.91,28,Repeat 1,Reference,0,M,214,21
150495,2,1348.32,174,Repeat 1,Reference,0,M,214,78
150499,1,148.2,0,Walkin 1,Reference,0,M,214,14
150569,1,179.78,0,Walkin 1,Signage,0,M,214,55
150591,2,3077.54,0,Repeat 1,Reference,0,F,214,96
150639,2,215.29,440,Walkin 1,Others,0,F,214,0
150643,1,56.18,0,Walkin 1,Reference,0,M,214,429
150687,1,74.1,0,Walkin 1,EXISTING CLIENTS,0,F,214,37
150706,1,101.12,0,Freq 1,Reference,1,M,214,407
150724,8,3173.85,409,Freq 1,Reference,1,F,214,9
150730,1,449.44,0,Walkin 1,Others,0,F,214,430
150731,5,1774.17,118,Loyal 1,Signage,1,M,214,79
150764,5,5182.05,248,Freq 1,Reference,1,F,214,39
150766,2,3971.92,0,Repeat 1,Reference,0,M,214,235
150806,1,471.91,0,Walkin 1,Reference,0,M,214,367
150828,3,2246.07,122,Repeat 1,Reference,1,F,214,82
150832,6,2414.61,39,Loyal 1,Reference,1,M,214,368
150945,1,977.53,0,Walkin 1,Reference,0,M,214,405
150948,6,1459.56,174,Regular 1,Reference,1,M,214,180
150972,2,2404.5,6,Repeat 1,Reference,0,F,214,91
151034,2,1931.47,0,Repeat 1,Reference,1,M,214,57
151095,3,4020.07,17,Loyal 1,Reference,1,F,214,422
151145,3,3320.23,303,Repeat 1,Others,0,F,214,96
151187,2,342.7,316,Repeat 1,Signage,0,M,214,99
151201,10,7446.78,215,Loyal 1,Reference,0,F,214,17
151219,3,3364.06,217,Repeat 1,Reference,1,M,214,176
151244,2,443.83,40,Repeat 1,Signage,0,M,214,128
151260,2,151.69,261,Repeat 1,Reference,0,M,214,183
151291,1,39.33,0,Walkin 1,Reference,0,M,214,52
151292,1,33.71,0,Walkin 1,Others,0,M,214,126
151304,1,84.27,0,Walkin 1,Banners,0,M,214,116
151339,1,168.54,0,Walkin 1,Signage,0,M,214,400
151365,3,859.56,,,,0,M,214,196
151391,1,275.28,,,,0,M,214,317
151440,5,2640.46,125,Loyal 1,Signage,0,F,214,304
151456,3,4467.48,0,Repeat 1,Reference,1,F,214,266
151478,1,3573.05,0,Walkin 1,Others,0,M,214,229
151500,2,219.11,2,Repeat 1,Reference,0,F,214,197
151501,,,,,,,,214,
151508,5,583.15,22,Loyal 1,Reference,1,M,214,211
151519,1,68.4,0,Walkin 1,Others,0,M,214,39
151526,5,753.83,77,Loyal 1,Reference,1,M,214,37
151556,1,179.78,0,Walkin 1,Others,0,M,214,243
151601,4,3515.76,18,Loyal 1,Reference,1,F,214,51
151620,13,11616.43,240,,,1,M,214,184
151621,3,426.98,49,,,0,M,214,162
151632,1,353.94,0,,,0,M,214,103
151638,1,264.05,0,,,0,F,214,198
151646,5,7943.36,66,,,0,F,214,282
151650,4,707.88,249,,,0,M,214,143
151761,2,314.61,71,,,0,M,214,398
151820,3,2029.84,182,,,0,M,214,288
151835,3,3471.92,216,,,0,F,214,226
151871,1,337.08,0,,,0,F,214,329
151887,1,39.33,0,,,0,F,214,282
151895,2,2311.36,226,,,0,M,214,230
151912,1,1174.16,0,,,0,M,214,470
151942,1,337.08,0,,,0,M,214,178
151974,5,3962.43,226,,,0,M,214,138
151975,2,1065.3,0,,,0,F,214,144
151977,3,2772.07,158,,,1,F,214,39
151991,2,247.2,141,,,0,F,214,129
152001,1,1185.4,0,,,0,M,214,109
152013,6,594.38,58,,,1,M,214,416
152067,2,991.8,0,,,0,M,214,39
152083,1,148.2,0,,,0,F,214,27
152112,5,1674.16,300,,,0,F,214,130
152153,1,179.78,0,,,0,M,214,281
152165,2,5320.53,4,,,0,M,214,429
152184,1,78.66,,,,0,F,214,309
152186,2,820.23,,,,0,M,214,133
152219,1,213.49,0,,,0,F,214,156
152225,1,84.27,0,,,0,F,214,215
152227,2,4691.03,282,,,0,F,214,163
152258,2,1769.68,0,,,1,M,214,163
152278,1,168.54,0,,,0,F,214,345
152292,3,516.86,181,,,0,M,214,225
152303,1,146.07,0,,,0,M,214,78
152319,2,1382.03,15,,,0,M,214,310
152323,3,637.64,61,,,1,F,214,36
152368,1,179.78,0,,,0,F,214,197
152373,1,39.9,0,,,0,M,214,39
152396,1,168.54,0,,,0,M,214,428
152481,1,3168.55,0,,,0,F,214,80
152495,3,2921.36,,,,0,M,214,317
152539,1,168.54,,,,0,F,214,309
152552,39,57577.74,262,,,1,M,214,16
152556,2,404.5,319,,,0,M,214,107
152560,1,1078.65,0,,,0,M,214,350
152566,1,657.31,0,,,0,M,214,417
152569,2,348.32,,,,0,M,214,266
152580,,,,,,,,214,234
152652,1,179.78,0,,,0,M,214,267
152664,2,359.56,105,,,0,M,214,117
152690,1,280.9,0,,,0,F,214,382
152705,2,3315.15,52,,,1,F,214,21
